timestamp,lat,lon,heading,sat_count,rtk_status,speed_kmph,age
2026-07-22T10:56:59.490681+00:00,10.8513221783,106.7718241033,100.302,31,RTK Fixed,8.675,0.5
2026-07-22T10:56:59.591199+00:00,10.8513218067,106.7718263350,100.22,31,RTK Fixed,8.752,0.6
2026-07-22T10:56:59.691075+00:00,10.8513213300,106.7718285433,100.327,31,RTK Fixed,8.916,0.7
2026-07-22T10:56:59.792221+00:00,10.8513209000,106.7718307067,100.311,31,RTK Fixed,8.991,0.8
2026-07-22T10:56:59.889301+00:00,10.8513203750,106.7718328783,100.221,31,RTK Fixed,8.683,0.9
2026-07-22T10:56:59.995200+00:00,10.8513199100,106.7718350600,100.095,31,RTK Fixed,8.869,1.0
2026-07-22T10:57:00.090812+00:00,10.8513195367,106.7718372383,99.931,30,RTK Fixed,8.776,1.1
2026-07-22T10:57:00.191482+00:00,10.8513192500,106.7718393650,99.619,30,RTK Fixed,8.624,1.2
2026-07-22T10:57:00.289497+00:00,10.8513189100,106.7718415750,99.455,30,RTK Fixed,8.451,1.3
2026-07-22T10:57:00.392460+00:00,10.8513186450,106.7718438033,99.384,30,RTK Fixed,8.72,0.4
2026-07-22T10:57:00.489553+00:00,10.8513183717,106.7718460367,99.569,30,RTK Fixed,8.847,0.5
2026-07-22T10:57:00.591521+00:00,10.8513180117,106.7718482667,99.472,30,RTK Fixed,8.9,0.6
2026-07-22T10:57:00.689887+00:00,10.8513176050,106.7718504483,99.382,30,RTK Fixed,8.88,0.7
2026-07-22T10:57:00.791364+00:00,10.8513172633,106.7718526650,99.407,30,RTK Fixed,8.772,0.8
2026-07-22T10:57:00.886779+00:00,10.8513167817,106.7718548533,99.358,30,RTK Fixed,8.8,0.9
2026-07-22T10:57:00.999663+00:00,10.8513164167,106.7718570517,99.139,30,RTK Fixed,8.913,1.0
2026-07-22T10:57:01.089670+00:00,10.8513160500,106.7718592433,98.975,30,RTK Fixed,8.744,1.1
2026-07-22T10:57:01.191781+00:00,10.8513157133,106.7718614300,99.208,30,RTK Fixed,8.728,1.2
2026-07-22T10:57:01.288283+00:00,10.8513154000,106.7718636383,98.813,30,RTK Fixed,8.749,1.3
2026-07-22T10:57:01.392153+00:00,10.8513150200,106.7718658067,99.006,30,RTK Fixed,8.749,0.4
2026-07-22T10:57:01.489835+00:00,10.8513147200,106.7718680250,98.433,30,RTK Fixed,8.695,0.5
2026-07-22T10:57:01.589160+00:00,10.8513144667,106.7718702400,98.524,30,RTK Fixed,8.769,0.6
2026-07-22T10:57:01.690576+00:00,10.8513141450,106.7718724217,98.442,30,RTK Fixed,8.732,0.7
2026-07-22T10:57:01.791428+00:00,10.8513139100,106.7718745783,98.199,30,RTK Fixed,8.705,0.8
2026-07-22T10:57:01.889498+00:00,10.8513136350,106.7718767867,97.951,30,RTK Fixed,8.587,0.9
2026-07-22T10:57:01.994804+00:00,10.8513133000,106.7718790150,98.279,30,RTK Fixed,8.789,1.0
2026-07-22T10:57:02.090904+00:00,10.8513130400,106.7718811717,97.81,30,RTK Fixed,8.856,1.1
2026-07-22T10:57:02.191464+00:00,10.8513127250,106.7718833450,98.05,30,RTK Fixed,8.603,1.2
2026-07-22T10:57:02.289240+00:00,10.8513123833,106.7718855233,97.64,30,RTK Fixed,8.565,1.3
2026-07-22T10:57:02.391310+00:00,10.8513121867,106.7718877400,97.439,30,RTK Fixed,8.699,0.4
2026-07-22T10:57:02.490080+00:00,10.8513118617,106.7718899150,97.541,30,RTK Fixed,8.727,0.5
2026-07-22T10:57:02.591347+00:00,10.8513115717,106.7718921467,97.315,30,RTK Fixed,8.644,0.6
2026-07-22T10:57:02.691035+00:00,10.8513112733,106.7718942700,97.321,30,RTK Fixed,8.843,0.7
2026-07-22T10:57:02.792388+00:00,10.8513109867,106.7718964367,97.231,30,RTK Fixed,8.531,0.8
2026-07-22T10:57:02.888013+00:00,10.8513107567,106.7718986317,97.084,30,RTK Fixed,8.602,0.9
2026-07-22T10:57:02.995656+00:00,10.8513104100,106.7719007983,97.031,30,RTK Fixed,8.693,1.0
2026-07-22T10:57:03.086989+00:00,10.8513101517,106.7719029783,96.991,30,RTK Fixed,8.673,1.1
2026-07-22T10:57:03.189856+00:00,10.8513099133,106.7719051433,96.799,29,RTK Fixed,8.669,1.2
2026-07-22T10:57:03.289320+00:00,10.8513096017,106.7719073117,96.775,29,RTK Fixed,8.551,1.3
2026-07-22T10:57:03.390966+00:00,10.8513092900,106.7719094683,96.794,29,RTK Fixed,8.575,0.4
2026-07-22T10:57:03.490373+00:00,10.8513090583,106.7719116200,96.458,29,RTK Fixed,8.535,0.5
2026-07-22T10:57:03.589250+00:00,10.8513088017,106.7719137867,96.296,29,RTK Fixed,8.541,0.6
2026-07-22T10:57:03.685267+00:00,10.8513086000,106.7719159750,95.88,29,RTK Fixed,8.587,0.7
2026-07-22T10:57:03.790385+00:00,10.8513083983,106.7719181250,96.111,29,RTK Fixed,8.642,0.8
2026-07-22T10:57:03.886042+00:00,10.8513081717,106.7719202883,96.17,29,RTK Fixed,8.567,0.9
2026-07-22T10:57:03.998299+00:00,10.8513079233,106.7719224650,96.22,29,RTK Fixed,8.484,1.0
2026-07-22T10:57:04.089708+00:00,10.8513077050,106.7719246017,96.25,29,RTK Fixed,8.685,1.1
2026-07-22T10:57:04.190306+00:00,10.8513075100,106.7719267867,96.46,29,RTK Fixed,8.451,1.2
2026-07-22T10:57:04.288981+00:00,10.8513072733,106.7719289717,96.536,29,RTK Fixed,8.633,1.3
2026-07-22T10:57:04.390806+00:00,10.8513070317,106.7719311117,96.598,29,RTK Fixed,8.569,0.4
2026-07-22T10:57:04.488889+00:00,10.8513066750,106.7719332117,97.17,29,RTK Fixed,8.505,0.5
2026-07-22T10:57:04.589770+00:00,10.8513064400,106.7719353783,97.08,29,RTK Fixed,8.39,0.6
2026-07-22T10:57:04.688473+00:00,10.8513061817,106.7719375067,97.071,29,RTK Fixed,8.467,0.7
2026-07-22T10:57:04.788369+00:00,10.8513058817,106.7719396500,97.267,29,RTK Fixed,8.434,0.8
2026-07-22T10:57:04.886223+00:00,10.8513056600,106.7719418550,97.079,29,RTK Fixed,8.554,0.9
2026-07-22T10:57:04.991254+00:00,10.8513052883,106.7719439733,97.119,29,RTK Fixed,8.708,1.0
2026-07-22T10:57:05.087411+00:00,10.8513050183,106.7719461350,96.661,29,RTK Fixed,8.66,1.1
2026-07-22T10:57:05.190039+00:00,10.8513047617,106.7719482300,96.577,29,RTK Fixed,8.601,1.2
2026-07-22T10:57:05.290476+00:00,10.8513044333,106.7719503467,96.315,29,RTK Fixed,8.289,1.3
2026-07-22T10:57:05.390472+00:00,10.8513042967,106.7719525117,96.0,29,RTK Fixed,8.406,0.4
2026-07-22T10:57:05.488629+00:00,10.8513040600,106.7719546667,95.489,29,RTK Fixed,8.554,0.5
2026-07-22T10:57:05.589232+00:00,10.8513038083,106.7719567383,95.243,29,RTK Fixed,8.511,0.6
2026-07-22T10:57:05.687602+00:00,10.8513035733,106.7719588700,95.084,29,RTK Fixed,8.28,0.7
2026-07-22T10:57:05.789180+00:00,10.8513034683,106.7719610367,94.879,29,RTK Fixed,8.393,0.8
2026-07-22T10:57:05.889645+00:00,10.8513033133,106.7719632350,94.989,29,RTK Fixed,8.475,0.9
2026-07-22T10:57:05.995866+00:00,10.8513031433,106.7719653950,94.497,29,RTK Fixed,8.687,1.0
2026-07-22T10:57:06.085512+00:00,10.8513030100,106.7719675417,94.767,29,RTK Fixed,8.563,1.1
2026-07-22T10:57:06.190261+00:00,10.8513028417,106.7719696450,94.787,29,RTK Fixed,8.495,1.2
2026-07-22T10:57:06.291747+00:00,10.8513026083,106.7719717767,94.881,29,RTK Fixed,8.233,1.3
2026-07-22T10:57:06.392131+00:00,10.8513024383,106.7719739433,95.205,29,RTK Fixed,8.487,0.4
2026-07-22T10:57:06.489951+00:00,10.8513022733,106.7719760933,95.048,29,RTK Fixed,8.478,0.5
2026-07-22T10:57:06.588040+00:00,10.8513021050,106.7719782400,95.263,29,RTK Fixed,8.479,0.6
2026-07-22T10:57:06.687364+00:00,10.8513019183,106.7719803517,95.474,29,RTK Fixed,8.391,0.7
2026-07-22T10:57:06.791212+00:00,10.8513017033,106.7719824867,95.648,29,RTK Fixed,8.266,0.8
2026-07-22T10:57:06.885325+00:00,10.8513014500,106.7719846000,95.683,29,RTK Fixed,8.351,0.9
2026-07-22T10:57:06.997687+00:00,10.8513013100,106.7719867617,95.936,29,RTK Fixed,8.405,1.0
2026-07-22T10:57:07.084991+00:00,10.8513009917,106.7719888700,96.642,29,RTK Fixed,8.514,1.1
2026-07-22T10:57:07.187120+00:00,10.8513006467,106.7719909717,96.918,29,RTK Fixed,8.607,1.2
2026-07-22T10:57:07.289247+00:00,10.8513003733,106.7719930717,96.909,29,RTK Fixed,8.375,1.3
2026-07-22T10:57:07.390172+00:00,10.8513000583,106.7719951833,97.135,29,RTK Fixed,8.318,0.4
2026-07-22T10:57:07.488832+00:00,10.8512997800,106.7719972683,97.112,29,RTK Fixed,8.407,0.5
2026-07-22T10:57:07.589009+00:00,10.8512995733,106.7719993683,96.667,29,RTK Fixed,8.326,0.6
2026-07-22T10:57:07.688283+00:00,10.8512992517,106.7720015500,97.112,29,RTK Fixed,8.411,0.7
2026-07-22T10:57:07.789474+00:00,10.8512989583,106.7720036817,97.074,29,RTK Fixed,8.671,0.8
2026-07-22T10:57:07.885252+00:00,10.8512986067,106.7720058300,97.216,29,RTK Fixed,8.563,0.9
2026-07-22T10:57:07.992590+00:00,10.8512982817,106.7720079133,96.852,29,RTK Fixed,8.454,1.0
2026-07-22T10:57:08.088331+00:00,10.8512980400,106.7720100517,96.561,29,RTK Fixed,8.384,1.1
2026-07-22T10:57:08.189049+00:00,10.8512978200,106.7720122150,96.522,29,RTK Fixed,8.431,1.2
2026-07-22T10:57:08.289685+00:00,10.8512977100,106.7720143350,96.117,29,RTK Fixed,8.626,1.3
2026-07-22T10:57:08.389532+00:00,10.8512974367,106.7720165033,96.283,29,RTK Fixed,8.337,0.4
2026-07-22T10:57:08.487814+00:00,10.8512969317,106.7720185367,96.107,29,RTK Fixed,8.677,0.5
2026-07-22T10:57:08.589188+00:00,10.8512965667,106.7720206700,95.352,29,RTK Fixed,8.304,0.6
2026-07-22T10:57:08.687687+00:00,10.8512962433,106.7720228083,95.44,29,RTK Fixed,8.53,0.7
2026-07-22T10:57:08.789513+00:00,10.8512961383,106.7720250550,94.707,29,RTK Fixed,8.587,0.8
2026-07-22T10:57:08.888579+00:00,10.8512958700,106.7720271033,95.14,28,RTK Fixed,8.81,0.9
2026-07-22T10:57:08.994629+00:00,10.8512957683,106.7720292550,94.742,28,RTK Fixed,8.313,1.0
2026-07-22T10:57:09.086669+00:00,10.8512955183,106.7720314000,95.132,28,RTK Fixed,8.321,1.1
2026-07-22T10:57:09.187755+00:00,10.8512953467,106.7720335617,94.975,28,RTK Fixed,8.465,1.2
2026-07-22T10:57:09.286493+00:00,10.8512952933,106.7720357383,94.859,28,RTK Fixed,8.664,1.3
2026-07-22T10:57:09.387852+00:00,10.8512949333,106.7720379317,95.243,29,RTK Fixed,8.587,0.4
2026-07-22T10:57:09.489339+00:00,10.8512946500,106.7720399800,94.966,29,RTK Fixed,8.643,0.5
2026-07-22T10:57:09.589174+00:00,10.8512944200,106.7720421067,95.215,29,RTK Fixed,8.1,0.6
2026-07-22T10:57:09.684831+00:00,10.8512941717,106.7720442850,95.304,29,RTK Fixed,8.315,0.7
2026-07-22T10:57:09.792320+00:00,10.8512938933,106.7720464217,95.155,29,RTK Fixed,8.66,0.8
2026-07-22T10:57:09.890228+00:00,10.8512937550,106.7720485783,94.919,29,RTK Fixed,8.623,0.9
2026-07-22T10:57:09.997690+00:00,10.8512936217,106.7720507000,94.807,28,RTK Fixed,8.578,1.0
2026-07-22T10:57:10.087723+00:00,10.8512934800,106.7720528450,95.158,28,RTK Fixed,8.342,1.1
2026-07-22T10:57:10.189144+00:00,10.8512933883,106.7720549433,95.292,28,RTK Fixed,8.508,1.2
2026-07-22T10:57:10.290700+00:00,10.8512931100,106.7720570783,95.656,28,RTK Fixed,8.303,1.3
2026-07-22T10:57:10.390673+00:00,10.8512928883,106.7720592583,96.05,28,RTK Fixed,8.427,0.4
2026-07-22T10:57:10.485669+00:00,10.8512927917,106.7720613900,96.231,28,RTK Fixed,8.543,0.5
2026-07-22T10:57:10.590070+00:00,10.8512925583,106.7720634950,96.581,28,RTK Fixed,8.246,0.6
2026-07-22T10:57:10.688952+00:00,10.8512923217,106.7720655517,96.406,28,RTK Fixed,8.401,0.7
2026-07-22T10:57:10.790673+00:00,10.8512920200,106.7720676967,96.54,28,RTK Fixed,8.126,0.8
2026-07-22T10:57:10.888148+00:00,10.8512918017,106.7720698867,96.565,28,RTK Fixed,8.495,0.9
2026-07-22T10:57:10.991783+00:00,10.8512915983,106.7720719633,96.465,28,RTK Fixed,8.671,1.0
2026-07-22T10:57:11.088041+00:00,10.8512913167,106.7720740800,96.596,28,RTK Fixed,8.197,1.1
2026-07-22T10:57:11.188772+00:00,10.8512909783,106.7720761867,96.273,28,RTK Fixed,8.4,1.2
2026-07-22T10:57:11.288373+00:00,10.8512907383,106.7720783883,96.222,28,RTK Fixed,8.406,1.3
2026-07-22T10:57:11.388296+00:00,10.8512905533,106.7720804617,95.851,28,RTK Fixed,8.726,0.4
2026-07-22T10:57:11.484461+00:00,10.8512903650,106.7720826383,95.948,28,RTK Fixed,8.324,0.5
2026-07-22T10:57:11.588810+00:00,10.8512902550,106.7720847833,95.877,28,RTK Fixed,8.435,0.6
2026-07-22T10:57:11.685693+00:00,10.8512901533,106.7720869267,95.88,28,RTK Fixed,8.411,0.7
2026-07-22T10:57:11.787367+00:00,10.8512899417,106.7720890850,95.876,28,RTK Fixed,8.568,0.8
2026-07-22T10:57:11.889442+00:00,10.8512897983,106.7720912383,95.57,28,RTK Fixed,8.628,0.9
2026-07-22T10:57:11.993409+00:00,10.8512895433,106.7720933233,95.735,27,RTK Fixed,8.43,1.0
2026-07-22T10:57:12.084840+00:00,10.8512892767,106.7720954883,95.897,27,RTK Fixed,8.279,1.1
2026-07-22T10:57:12.187344+00:00,10.8512891300,106.7720975950,95.866,28,RTK Fixed,8.563,1.2
2026-07-22T10:57:12.287565+00:00,10.8512888500,106.7720996483,96.209,28,RTK Fixed,8.265,1.3
2026-07-22T10:57:12.390239+00:00,10.8512886283,106.7721018067,96.102,28,RTK Fixed,8.154,0.4
2026-07-22T10:57:12.484885+00:00,10.8512882733,106.7721038800,96.834,28,RTK Fixed,8.605,0.5
2026-07-22T10:57:12.587861+00:00,10.8512880167,106.7721061200,96.814,28,RTK Fixed,8.436,0.6
2026-07-22T10:57:12.686829+00:00,10.8512877783,106.7721081750,97.032,28,RTK Fixed,8.945,0.7
2026-07-22T10:57:12.788938+00:00,10.8512875533,106.7721104117,97.129,28,RTK Fixed,8.071,0.8
2026-07-22T10:57:12.887171+00:00,10.8512872617,106.7721125717,97.408,27,RTK Fixed,8.847,0.9
2026-07-22T10:57:12.995485+00:00,10.8512869767,106.7721147633,97.541,28,RTK Fixed,8.511,1.0
2026-07-22T10:57:13.087765+00:00,10.8512867167,106.7721168717,97.338,28,RTK Fixed,8.745,1.1
2026-07-22T10:57:13.188561+00:00,10.8512864250,106.7721189700,97.428,28,RTK Fixed,8.347,1.2
2026-07-22T10:57:13.288603+00:00,10.8512860600,106.7721210583,97.313,28,RTK Fixed,8.267,1.3
2026-07-22T10:57:13.389979+00:00,10.8512858717,106.7721232167,97.148,28,RTK Fixed,8.26,0.4
2026-07-22T10:57:13.485799+00:00,10.8512855167,106.7721253983,96.728,28,RTK Fixed,8.443,0.5
2026-07-22T10:57:13.585935+00:00,10.8512852617,106.7721275300,96.597,28,RTK Fixed,8.827,0.6
2026-07-22T10:57:13.685669+00:00,10.8512849233,106.7721297050,96.426,28,RTK Fixed,8.533,0.7
2026-07-22T10:57:13.788134+00:00,10.8512847700,106.7721318600,95.764,28,RTK Fixed,8.724,0.8
2026-07-22T10:57:13.886827+00:00,10.8512846150,106.7721340417,95.427,28,RTK Fixed,8.416,0.9
2026-07-22T10:57:13.990718+00:00,10.8512845117,106.7721361850,95.245,28,RTK Fixed,8.643,1.0
2026-07-22T10:57:14.085761+00:00,10.8512843667,106.7721383767,94.985,27,RTK Fixed,8.471,1.1
2026-07-22T10:57:14.188136+00:00,10.8512843300,106.7721405217,95.082,28,RTK Fixed,8.616,1.2
2026-07-22T10:57:14.288501+00:00,10.8512842733,106.7721427500,94.992,28,RTK Fixed,8.44,1.3
2026-07-22T10:57:14.386654+00:00,10.8512840800,106.7721448317,94.893,28,RTK Fixed,8.68,0.4
2026-07-22T10:57:14.486396+00:00,10.8512839583,106.7721470400,94.79,28,RTK Fixed,8.253,0.5
2026-07-22T10:57:14.585821+00:00,10.8512837117,106.7721491950,94.951,28,RTK Fixed,8.744,0.6
2026-07-22T10:57:14.683960+00:00,10.8512834933,106.7721514117,94.991,28,RTK Fixed,8.479,0.7
2026-07-22T10:57:14.788948+00:00,10.8512832000,106.7721534783,95.185,28,RTK Fixed,8.82,0.8
2026-07-22T10:57:14.886695+00:00,10.8512829883,106.7721556350,94.937,28,RTK Fixed,8.189,0.9
2026-07-22T10:57:14.993060+00:00,10.8512828950,106.7721578017,95.115,28,RTK Fixed,8.561,1.0
2026-07-22T10:57:15.086260+00:00,10.8512827133,106.7721599233,95.503,28,RTK Fixed,8.381,1.1
2026-07-22T10:57:15.187380+00:00,10.8512824983,106.7721621267,95.813,28,RTK Fixed,8.444,1.2
2026-07-22T10:57:15.289141+00:00,10.8512821167,106.7721642733,95.953,27,RTK Fixed,8.628,1.3
2026-07-22T10:57:15.386837+00:00,10.8512818950,106.7721664500,96.348,28,RTK Fixed,8.783,0.4
2026-07-22T10:57:15.486498+00:00,10.8512816817,106.7721685833,96.29,28,RTK Fixed,8.576,0.5
2026-07-22T10:57:15.588309+00:00,10.8512814217,106.7721707917,96.813,27,RTK Fixed,8.437,0.6
2026-07-22T10:57:15.684697+00:00,10.8512812017,106.7721729633,96.927,28,RTK Fixed,8.749,0.7
2026-07-22T10:57:15.788673+00:00,10.8512808433,106.7721751000,97.437,28,RTK Fixed,8.554,0.8
2026-07-22T10:57:15.887436+00:00,10.8512805833,106.7721771517,97.169,28,RTK Fixed,8.505,0.9
2026-07-22T10:57:15.995133+00:00,10.8512802550,106.7721793417,97.574,28,RTK Fixed,8.151,1.0
2026-07-22T10:57:16.086496+00:00,10.8512798900,106.7721814667,97.416,28,RTK Fixed,8.663,1.1
2026-07-22T10:57:16.189668+00:00,10.8512797217,106.7721836267,97.141,28,RTK Fixed,8.451,1.2
2026-07-22T10:57:16.286079+00:00,10.8512793733,106.7721857633,97.496,28,RTK Fixed,8.594,1.3
2026-07-22T10:57:16.389355+00:00,10.8512790717,106.7721878767,96.963,28,RTK Fixed,8.498,0.4
2026-07-22T10:57:16.483399+00:00,10.8512787367,106.7721900267,97.17,27,RTK Fixed,8.428,0.5
2026-07-22T10:57:16.587573+00:00,10.8512785433,106.7721922600,96.601,28,RTK Fixed,8.627,0.6
2026-07-22T10:57:16.684636+00:00,10.8512783050,106.7721944417,96.677,28,RTK Fixed,8.882,0.7
2026-07-22T10:57:16.790560+00:00,10.8512781017,106.7721965867,96.171,28,RTK Fixed,8.807,0.8
2026-07-22T10:57:16.889182+00:00,10.8512778783,106.7721987083,96.044,27,RTK Fixed,8.443,0.9
2026-07-22T10:57:16.993021+00:00,10.8512775783,106.7722008783,96.089,27,RTK Fixed,8.328,1.0
2026-07-22T10:57:17.087192+00:00,10.8512774383,106.7722031350,95.849,27,RTK Fixed,8.509,1.1
2026-07-22T10:57:17.188683+00:00,10.8512772967,106.7722053417,96.007,27,RTK Fixed,8.892,1.2
2026-07-22T10:57:17.288306+00:00,10.8512771667,106.7722074750,96.098,27,RTK Fixed,8.746,1.3
2026-07-22T10:57:17.387874+00:00,10.8512769717,106.7722096533,96.409,27,RTK Fixed,8.454,0.4
2026-07-22T10:57:17.487355+00:00,10.8512767867,106.7722118467,96.332,27,RTK Fixed,8.544,0.5
2026-07-22T10:57:17.587733+00:00,10.8512765200,106.7722140867,96.822,27,RTK Fixed,8.613,0.6
2026-07-22T10:57:17.687470+00:00,10.8512763200,106.7722162900,96.667,27,RTK Fixed,8.979,0.7
2026-07-22T10:57:17.786297+00:00,10.8512761133,106.7722184567,96.863,27,RTK Fixed,8.794,0.8
2026-07-22T10:57:17.886364+00:00,10.8512757867,106.7722206517,97.062,27,RTK Fixed,8.595,0.9
2026-07-22T10:57:17.992603+00:00,10.8512755383,106.7722228433,96.758,27,RTK Fixed,8.702,1.0
2026-07-22T10:57:18.084960+00:00,10.8512751633,106.7722250317,97.235,27,RTK Fixed,8.674,1.1
2026-07-22T10:57:18.188209+00:00,10.8512748333,106.7722272233,97.207,27,RTK Fixed,8.713,1.2
2026-07-22T10:57:18.289843+00:00,10.8512746017,106.7722294033,96.759,27,RTK Fixed,8.717,1.3
2026-07-22T10:57:18.388268+00:00,10.8512743117,106.7722316150,96.848,28,RTK Fixed,8.57,1.4
2026-07-22T10:57:18.487306+00:00,10.8512740867,106.7722337850,96.682,28,RTK Fixed,8.848,0.5
2026-07-22T10:57:18.589122+00:00,10.8512737350,106.7722360150,96.903,28,RTK Fixed,8.622,0.6
2026-07-22T10:57:18.686725+00:00,10.8512734250,106.7722382183,96.644,28,RTK Fixed,8.994,0.7
2026-07-22T10:57:18.789710+00:00,10.8512731150,106.7722404633,96.605,29,RTK Fixed,8.707,0.8
2026-07-22T10:57:18.884325+00:00,10.8512727833,106.7722427050,96.756,29,RTK Fixed,8.956,0.9
2026-07-22T10:57:18.996181+00:00,10.8512726467,106.7722448567,96.531,29,RTK Fixed,8.962,1.0
2026-07-22T10:57:19.085002+00:00,10.8512724383,106.7722471167,97.012,29,RTK Fixed,8.493,1.1
2026-07-22T10:57:19.188141+00:00,10.8512721800,106.7722493517,97.03,29,RTK Fixed,8.947,1.2
2026-07-22T10:57:19.289386+00:00,10.8512718683,106.7722515600,97.287,29,RTK Fixed,8.911,1.3
2026-07-22T10:57:19.388715+00:00,10.8512716017,106.7722538167,97.291,29,RTK Fixed,8.834,1.4
2026-07-22T10:57:19.487443+00:00,10.8512712533,106.7722559900,97.695,29,RTK Fixed,8.899,0.5
2026-07-22T10:57:19.588748+00:00,10.8512707750,106.7722581950,98.33,29,RTK Fixed,8.736,0.6
2026-07-22T10:57:19.687881+00:00,10.8512705083,106.7722604717,97.925,29,RTK Fixed,8.745,0.7
2026-07-22T10:57:19.790355+00:00,10.8512701083,106.7722627083,98.435,29,RTK Fixed,8.98,0.8
2026-07-22T10:57:19.887249+00:00,10.8512698350,106.7722649133,97.929,29,RTK Fixed,9.113,0.9
2026-07-22T10:57:19.992792+00:00,10.8512694900,106.7722670817,98.369,29,RTK Fixed,8.928,1.0
2026-07-22T10:57:20.087016+00:00,10.8512691383,106.7722692750,98.271,29,RTK Fixed,8.651,1.1
2026-07-22T10:57:20.189532+00:00,10.8512687133,106.7722714633,98.281,29,RTK Fixed,8.579,1.2
2026-07-22T10:57:20.289378+00:00,10.8512682067,106.7722736867,98.219,29,RTK Fixed,8.714,1.3
2026-07-22T10:57:20.389860+00:00,10.8512679183,106.7722759917,97.731,29,RTK Fixed,9.059,1.4
2026-07-22T10:57:20.486203+00:00,10.8512676250,106.7722781867,97.588,29,RTK Fixed,9.059,0.5
2026-07-22T10:57:20.589665+00:00,10.8512673050,106.7722803400,97.572,29,RTK Fixed,8.626,0.6
2026-07-22T10:57:20.690524+00:00,10.8512670933,106.7722824650,97.415,29,RTK Fixed,8.589,0.7
2026-07-22T10:57:20.788963+00:00,10.8512667783,106.7722847467,97.272,29,RTK Fixed,8.357,0.8
2026-07-22T10:57:20.888758+00:00,10.8512663700,106.7722870017,96.97,29,RTK Fixed,9.15,0.9
2026-07-22T10:57:20.994584+00:00,10.8512660800,106.7722892317,96.453,29,RTK Fixed,9.059,1.0
2026-07-22T10:57:21.088102+00:00,10.8512658883,106.7722914883,95.962,29,RTK Fixed,8.933,1.1
2026-07-22T10:57:21.186548+00:00,10.8512656267,106.7722937133,95.675,29,RTK Fixed,8.979,1.2
2026-07-22T10:57:21.288129+00:00,10.8512654150,106.7722959183,95.532,29,RTK Fixed,8.791,1.3
2026-07-22T10:57:21.390042+00:00,10.8512653967,106.7722982033,94.651,29,RTK Fixed,8.795,1.4
2026-07-22T10:57:21.488553+00:00,10.8512652033,106.7723004467,95.39,29,RTK Fixed,9.01,0.5
2026-07-22T10:57:21.588228+00:00,10.8512650150,106.7723026450,94.648,29,RTK Fixed,8.917,0.6
2026-07-22T10:57:21.686667+00:00,10.8512648300,106.7723048633,95.066,29,RTK Fixed,8.674,0.7
2026-07-22T10:57:21.789440+00:00,10.8512646783,106.7723070783,94.804,29,RTK Fixed,8.693,0.8
2026-07-22T10:57:21.885390+00:00,10.8512644300,106.7723094117,94.887,29,RTK Fixed,8.734,0.9
2026-07-22T10:57:21.997028+00:00,10.8512642617,106.7723116667,95.23,30,RTK Fixed,9.347,1.0
2026-07-22T10:57:22.087533+00:00,10.8512642917,106.7723139083,94.773,30,RTK Fixed,8.857,1.1
2026-07-22T10:57:22.194425+00:00,10.8512641433,106.7723160733,95.804,30,RTK Fixed,8.902,1.2
2026-07-22T10:57:22.285707+00:00,10.8512638867,106.7723182333,95.633,30,RTK Fixed,8.481,1.3
2026-07-22T10:57:22.389452+00:00,10.8512636617,106.7723204917,95.907,30,RTK Fixed,8.476,1.4
2026-07-22T10:57:22.488802+00:00,10.8512634350,106.7723227683,95.528,30,RTK Fixed,8.923,0.5
2026-07-22T10:57:22.590227+00:00,10.8512630617,106.7723250217,96.017,30,RTK Fixed,9.073,0.6
2026-07-22T10:57:22.689397+00:00,10.8512627600,106.7723272817,95.634,30,RTK Fixed,9.059,0.7
2026-07-22T10:57:22.790617+00:00,10.8512625500,106.7723295183,95.681,30,RTK Fixed,8.953,0.8
2026-07-22T10:57:22.887304+00:00,10.8512622900,106.7723317783,95.662,29,RTK Fixed,8.802,0.9
2026-07-22T10:57:22.993288+00:00,10.8512621317,106.7723340067,95.324,30,RTK Fixed,9.02,1.0
2026-07-22T10:57:23.087445+00:00,10.8512620133,106.7723362650,95.377,30,RTK Fixed,8.718,1.1
2026-07-22T10:57:23.189721+00:00,10.8512618517,106.7723384533,95.333,30,RTK Fixed,8.88,1.2
2026-07-22T10:57:23.285940+00:00,10.8512615867,106.7723407450,95.241,29,RTK Fixed,8.671,1.3
2026-07-22T10:57:23.390380+00:00,10.8512613950,106.7723429667,95.188,30,RTK Fixed,9.124,1.4
2026-07-22T10:57:23.488979+00:00,10.8512612167,106.7723452100,95.245,30,RTK Fixed,8.761,0.5
2026-07-22T10:57:23.590619+00:00,10.8512608967,106.7723474883,95.656,29,RTK Fixed,8.901,0.6
2026-07-22T10:57:23.688329+00:00,10.8512606950,106.7723497500,95.705,29,RTK Fixed,9.025,0.7
2026-07-22T10:57:23.790443+00:00,10.8512606000,106.7723519850,95.805,29,RTK Fixed,8.959,0.8
2026-07-22T10:57:23.887048+00:00,10.8512604067,106.7723542200,95.984,29,RTK Fixed,8.866,0.9
2026-07-22T10:57:23.993206+00:00,10.8512602050,106.7723564550,96.145,29,RTK Fixed,8.698,1.0
2026-07-22T10:57:24.087591+00:00,10.8512599533,106.7723586567,96.253,29,RTK Fixed,8.782,1.1
2026-07-22T10:57:24.186668+00:00,10.8512596150,106.7723609183,96.538,29,RTK Fixed,8.76,1.2
2026-07-22T10:57:24.289007+00:00,10.8512592917,106.7723631283,96.564,29,RTK Fixed,9.068,1.3
